Metadata: Simulated EEG data for testing
EEG.AF3,EEG.AF4,EEG.F3,EEG.F4,EEG.F7,EEG.F8,EEG.T7,EEG.T8,EEG.P7,EEG.P8,EEG.O1,EEG.O2,EEG.FC5,EEG.FC6
-17.972412,-38.589214,4.216461,6.2758203,-5.87448,-34.217102,31.467436,8.914465,-30.742935,0.87444615,-0.21965472,-35.16785,8.548777,24.666111
19.920645,-23.762447,28.983402,-12.596626,35.72067,-34.260162,-1.1033049,7.7699504,-20.187992,21.710415,10.151654,-38.551247,8.669487,-0.68174124
-24.317663,39.65986,31.772976,-16.599384,3.2856736,-14.679829,22.03966,34.426514,-11.293712,24.44674,-0.12739658,-8.273715,35.07375,0.8323751
-2.60716,13.794752,-19.101263,-14.01657,34.563667,14.282388,26.130972,-18.31106,3.5032153,37.7117,-14.503688,-27.161882,0.87088066,-8.974313
-27.233822,31.08411,39.25791,5.4865746,21.974142,28.72307,16.07856,-36.467518,-27.389261,-34.320866,-39.209633,-15.5202875,-8.611524,-20.71762
-34.831627,2.3890474,-18.134455,23.682972,-39.35579,27.402164,36.380295,17.290806,18.691525,34.684986,-23.274298,39.565247,21.878496,18.125656
-11.112754,3.6621988,12.313423,9.627429,16.398771,-33.409462,-11.548125,-5.279999,-19.149656,-26.189817,-28.885801,-10.689328,-0.524664,-34.961884
35.71665,21.219465,18.468142,-26.171158,8.304062,2.3779957,38.597507,19.813742,6.0609508,28.065014,-27.592459,-38.782677,15.218667,-32.135082
-30.765308,19.574457,-18.357212,10.290497,33.392555,-14.682037,-22.628468,-31.47497,-29.563011,-35.022182,-32.98861,-5.439633,-14.330796,16.524864
29.619333,22.781857,2.4509804,-31.80463,16.781384,-10.973702,-33.14797,27.397312,-12.942678,-22.540092,29.716166,32.170708,-12.882333,-11.615887
6.370282,18.67532,-34.948063,7.4674926,36.225605,-19.032488,32.706177,36.013466,-18.467709,20.33615,-20.897999,19.008892,23.793598,-20.223543
17.269564,24.968363,-11.31369,-26.583778,-32.642834,6.030536,38.24785,25.836025,-5.1328287,2.9296722,-17.63777,-26.954731,-1.4335073,-2.9198747
1.7543962,36.224365,8.311624,8.461747,-29.758018,39.71911,21.827595,30.176268,-6.855967,0.17024766,1.7667047,-24.472437,15.159133,32.238136
-26.903534,-33.09454,19.057512,-18.143854,9.909003,15.660667,-14.247139,25.211567,3.9991186,29.519953,21.063484,29.48605,-38.38709,-20.519499
-32.799366,-4.6333585,31.19681,-2.596779,27.977043,-13.825741,-12.834394,31.644938,-5.9346285,23.181238,-21.068516,35.904068,5.96626,20.745886
-32.838745,-0.5868619,32.08308,30.16309,-36.254883,-15.704123,-4.5343995,-26.218815,18.399864,-25.23904,-12.268825,13.062451,-1.4328524,19.085684
36.896633,-30.676266,16.765417,-21.572468,-6.8418617,-37.370983,-29.127409,-14.417817,-12.641135,31.966818,19.345034,37.77464,7.9257207,-20.6629
-13.787598,-14.413126,-13.880454,13.837133,2.4646342,-9.166066,-28.072819,-38.228867,-22.493225,-31.402288,22.835602,-31.000164,17.93826,-9.147305
-34.12973,25.018404,6.3704457,-21.139078,31.574493,-36.379333,-23.854431,20.163754,16.750235,-16.858265,-35.03801,28.646246,-14.904189,-24.342926
1.2849458,32.818176,-36.516273,21.264326,5.797858,-5.964071,19.526436,37.265953,-21.663504,-28.508211,33.03054,13.516246,-4.961118,5.8607655
19.649113,21.842552,33.591534,-5.8525767,-16.527126,11.1731415,-6.741768,7.5678763,-6.401136,-27.760338,-2.44586,15.273426,23.942705,-0.5338979
-26.78097,-6.824983,22.903515,-6.971258,15.722464,0.57709455,-20.70215,23.692041,-33.262924,1.9912226,-23.288717,-34.63475,0.23471497,-0.035027526
16.552073,19.580055,18.22332,-7.2353015,10.535183,6.1556196,-6.2750597,7.7770157,35.77983,-24.5685,32.46177,-35.72356,-15.328863,-16.94838
10.109209,-29.502005,30.587809,26.284113,12.165266,-3.3268936,34.636482,26.459724,-0.054788154,16.149868,5.3543963,7.035379,-13.5219145,-3.0332317
-33.750286,-11.412105,15.666282,36.257282,37.045128,4.4578295,8.52978,-25.142305,15.624649,-34.347298,-17.225145,13.469068,-15.175189,-36.01225
26.549633,-15.173599,-34.951584,-34.01695,-19.859297,-25.758724,21.94401,-14.265276,24.375662,-26.09232,-0.5696656,15.042971,12.159268,8.090353
33.98573,-21.717989,-0.50246364,30.719404,-33.768497,-35.52894,-21.335817,10.641698,-19.20963,-24.78081,-3.2958148,9.087846,-20.115383,-15.944705
9.084744,35.659073,13.979339,22.632332,-10.655192,-18.219652,-3.6585805,24.570627,-3.4960287,27.738033,39.101757,-34.237865,-36.367188,-28.032824
-9.250426,-29.516623,29.653158,-38.1483,-14.736583,-25.22443,34.523148,13.55848,32.96242,37.786297,-0.23214051,-21.25447,-24.501698,-22.16649
16.687464,-36.764343,-35.891113,8.651436,11.364572,13.221034,-10.249559,24.475592,2.689967,-31.56275,23.767944,36.245422,-35.197094,-8.691893
-0.9987164,-28.28234,29.416716,-17.268028,22.640684,13.679559,7.8436656,-24.628572,-22.343718,-36.212128,-20.743006,-12.3645115,26.651625,-10.688586
20.369743,-4.8446174,22.789465,38.101727,-20.812675,28.98733,9.745927,25.383541,12.126872,-6.084039,-21.754005,-34.397182,2.841469,39.226086
19.043344,-13.812357,26.176384,21.51872,-17.469137,-38.8554,-30.54699,30.184496,26.925043,-16.38328,-17.184366,23.4292,35.018997,22.33098
8.446294,-20.586292,2.059833,-21.319052,24.640913,-9.043114,26.695778,-9.471263,25.931952,-13.334575,-4.7893834,9.239074,-34.37699,35.856564
5.888463,0.6256012,27.151518,29.261019,1.7808324,34.180984,-34.82098,-30.941936,7.743058,-11.674731,-2.8619866,-13.753662,-7.621975,25.811708
7.478096,39.787563,22.950336,-18.106699,-18.85239,-13.128139,27.460758,-37.816986,-21.585497,32.393475,11.191715,-21.852232,-22.468403,29.009449
31.5006,-19.509512,-6.3591714,26.767658,21.680595,25.113289,1.4718553,32.923923,-13.923877,-27.466228,16.698587,3.1483533,28.366861,-33.50726
27.495392,-16.536428,12.3884535,-36.789696,8.766503,17.381735,-10.499983,-22.767143,3.0104542,26.655264,-14.116211,-19.802456,-17.685175,35.930573
-11.257847,-39.711662,22.534496,15.941983,-29.714539,38.79234,8.644983,0.062359273,-9.422459,31.89382,-20.482922,-17.138489,-30.207136,20.729528
7.6439424,8.725293,-22.522366,12.093472,21.236675,-11.368917,24.10777,-12.096753,20.651077,-37.30159,4.0931683,37.562126,38.49957,-17.459793
-4.6880727,-34.96177,29.867304,5.485772,-9.191946,-30.978355,35.741383,2.4175239,-17.365767,-11.98279,-18.344225,8.144785,34.397087,28.535503
-3.16953,26.11995,-6.1515613,-19.81543,38.67321,-15.688994,-14.102061,39.17543,-29.2858,20.842718,34.86502,0.9435995,-39.79826,-9.995284
-31.07448,-6.704987,23.20214,-4.903076,-5.44599,4.543158,6.535247,28.503704,-15.331565,25.733702,5.2746997,-15.957636,-16.389917,-11.108998
9.815459,-21.53506,33.626686,5.9930067,33.60126,-36.28765,-12.59109,-38.17539,-18.219854,28.960518,-37.071224,-5.108232,-30.594635,-6.652747
27.108128,9.845683,18.940508,-12.071671,35.551815,16.740967,-6.2560945,-5.882816,33.494736,6.1123753,16.510336,-6.637182,-22.104578,17.884743
8.625902,0.107430436,9.921675,-23.337152,23.515097,35.853024,31.288252,-14.28514,-7.519538,24.672184,7.60937,3.8331554,34.13136,2.8819969
1.1950943,-36.63851,-34.446644,-39.406376,33.05954,-7.329067,-2.51509,27.630957,8.739705,8.760128,-16.277246,26.71267,-26.733603,-35.74803
-24.671732,-18.581022,-17.415115,13.641088,-22.574034,14.132665,-32.709427,-28.223803,0.7057159,33.751663,28.765408,37.500275,12.038325,14.065189
10.00184,9.825514,-28.230371,3.4991164,-9.114565,-4.5970225,1.8880458,-29.728306,-11.240981,-34.924034,38.37345,-30.517757,-19.318022,31.303434
-1.3831964,-29.149023,-9.261557,-30.73056,-23.98272,-35.837612,-4.9418006,24.53089,6.8775344,8.507625,-23.953278,-12.488493,27.619368,-32.971504
28.634453,-1.3047979,26.971794,-14.559486,-12.892564,20.12839,22.799694,-21.628426,37.829704,-33.24079,-34.519764,7.640337,17.819262,36.87089
-7.6043377,-37.97669,8.231708,-16.824318,-5.36423,-0.9224414,-34.83899,-1.1214572,-5.894427,17.003542,11.653273,-25.182743,-23.508886,-19.919506
-25.683966,12.577056,39.554413,12.168667,8.534524,-7.2057652,-14.993579,32.885902,37.52015,-0.25790596,-16.78396,21.609777,-29.403458,21.247059
25.51587,-30.007685,38.14892,38.840984,34.937557,-0.31721523,-20.314068,6.5607424,-6.405293,-23.524109,-6.1058874,13.111187,-34.326935,-13.32656
-38.57641,19.95964,11.255301,-34.98623,37.179005,-38.190277,7.1968517,22.109398,23.031706,-37.25719,32.51321,33.476135,4.91123,-1.4333441
-36.410603,4.9563313,-7.2496734,21.824512,-7.689315,14.686466,-31.887348,-29.36382,-28.823185,-36.35796,3.3063087,23.517418,8.832896,5.996391
14.449914,-12.828374,-11.043674,-14.858392,16.968714,-27.068773,-38.957977,7.695716,35.39051,8.752633,22.633732,13.8232565,-0.20506772,17.471392
25.92833,-22.02147,-13.109562,-22.101942,-3.8261635,30.805164,-12.383432,-10.042649,28.829378,1.2299465,2.8359199,28.864096,-0.757861,14.524603
-33.148426,-25.709463,-7.649904,-0.41287458,37.258698,37.65213,28.095766,-14.752093,37.122265,15.147269,-8.56479,16.133993,-38.67818,-28.307625
26.374857,11.645891,-10.864424,0.05333122,32.411373,10.526249,-8.148057,-30.373867,-16.500256,38.26722,-5.010955,-2.252843,-0.11215741,30.728321
8.314262,15.494163,-8.846916,-37.67299,34.477833,35.930214,35.932243,35.49497,25.219355,14.767684,27.560793,8.043699,-29.250431,-8.702547
37.703594,-11.908975,29.426233,-32.543083,-13.265292,-11.923734,-35.871796,-30.472454,-24.546783,27.025248,-34.92784,-16.103928,-39.186,15.65022
9.624248,11.598581,-10.049377,-23.338573,17.625618,24.88943,-28.91188,-1.0536457,-20.102745,-26.55145,18.746025,3.0477548,-22.705173,-15.199999
37.332294,27.894365,30.395739,-3.1990323,9.904581,-9.858581,-33.783043,-7.914455,7.5184603,-17.028458,27.836046,-27.911987,-10.629673,-30.007689
-7.613429,-36.827095,-18.196049,-7.9411798,-1.746771,3.4957087,-18.00071,1.8433068,0.7203697,-14.705756,26.416027,3.6512902,-13.418423,35.787083
27.608994,38.607025,15.37871,-9.742167,-17.531147,13.065428,38.46533,10.137206,30.529196,-13.671725,-7.4436975,32.502018,20.549335,38.512825
21.981136,-4.1187434,2.4854417,32.04124,4.1317387,-19.56821,-5.150415,1.3052791,-32.262413,19.501015,-31.251686,-7.606583,24.369795,-2.594371
27.361242,-12.649494,36.610905,-23.242525,-36.93887,29.794123,20.176218,-21.441294,38.779327,0.18241034,36.085236,0.4023017,-2.2500331,-4.068917
-13.209978,2.6961198,-3.795627,-37.06025,-19.165182,-22.950176,29.394848,7.9095984,21.094648,36.54608,11.523142,38.6088,-15.058876,-25.098625
-7.735209,-2.3360467,31.628923,4.795235,-16.62552,19.410742,0.46655497,-27.029444,6.145583,32.911564,27.40981,6.944798,-9.833346,-33.0417
-2.428086,20.166355,-11.1781025,-21.164253,34.510376,25.724457,11.06205,-29.057333,-28.407293,-31.742434,9.303734,-30.754976,27.410175,39.4372
-10.692145,-3.7064123,16.933374,34.97224,31.527502,-35.392654,-26.474257,20.367775,15.111448,-29.342512,0.16516656,22.46517,-22.497545,29.70301
-35.762257,22.575607,9.2655115,-14.784052,17.674604,22.589264,34.711918,-10.578026,14.881339,8.209302,2.0164855,31.233318,-39.746616,-17.431072
3.062179,-25.73654,32.629322,11.80761,-1.7693604,25.17614,-3.9291046,4.692241,-39.77992,-10.7439575,-28.896763,15.175095,-1.6778433,-15.859395
-2.573413,-23.229609,34.00693,-35.68219,29.233362,0.9087031,9.515719,-15.791551,37.335808,-17.451923,7.11024,39.473335,30.487553,2.9063861
39.22996,16.109589,-23.303967,-7.5523033,-13.240533,-12.478904,20.836515,6.741034,-36.952583,30.195879,-16.25631,39.76599,36.33526,35.24246
24.89021,-22.350933,2.6106195,-22.05579,-19.225964,8.876142,-36.733315,37.556686,33.493855,-9.538594,1.2337959,-2.7104464,30.575983,15.08815
-17.7511,-4.2527,-5.682722,36.746815,-25.975126,-32.833893,30.449507,31.734879,29.739126,0.87815326,12.779554,5.0690436,-34.444176,7.666792
-38.91087,-14.001007,34.583405,-15.676378,35.18613,-19.989283,-14.835021,10.2726,20.930159,0.11102144,30.569256,-36.780766,33.77559,-24.295376
30.7391,-7.930946,26.620565,13.733244,-25.92467,33.443806,-20.358608,-20.46879,25.134312,-31.53014,-22.237127,0.29420587,26.438162,-28.201283
3.8134587,16.899248,28.847618,34.845245,22.771193,12.226272,-5.3103933,-31.031187,16.778975,39.418983,18.940847,-38.663113,-0.29920176,9.171731
15.173936,17.578068,4.6486754,-22.131174,35.376053,15.733317,-21.052797,-14.214253,33.754215,30.998816,-7.588285,-36.93542,-36.12021,-17.286537
10.329778,6.735571,10.706223,17.382637,-38.47742,-31.593153,-11.241323,-27.6112,-33.974396,11.277152,25.226917,20.210133,25.363182,13.268523
18.827625,-18.257698,39.440643,-25.346748,-22.84049,-16.886253,38.026596,39.063087,23.5915,10.324608,1.605006,37.649666,15.649824,35.57841
-14.675936,-13.298017,28.377968,-28.011606,35.67423,0.5979484,34.11311,-13.056577,17.276712,-1.3699902,10.14429,0.34979945,37.36925,15.368432
-19.894482,32.774155,-16.477621,-10.271592,-31.830105,31.997322,-17.111038,-19.28659,33.621006,24.442148,-28.713686,21.54596,33.04265,-33.7191
26.0172,3.7936041,13.535796,-0.5716529,15.824246,-37.27217,21.016539,-37.332504,-3.5760121,-27.9228,25.885942,-14.907127,-3.6725163,-5.6999407
21.800158,-1.5084512,23.116667,-34.11934,-24.672483,4.12274,35.767067,-34.01937,-36.55326,-27.475946,11.292251,-8.080566,26.04419,-34.245346
-24.286873,-15.997888,10.138407,14.813815,-30.063736,35.504375,-12.716469,17.053501,1.9366175,-22.179352,27.698265,25.459042,-8.314252,7.088607
-19.373945,15.18813,-15.277855,27.526299,-22.609192,-38.815727,-18.519356,-24.715801,0.66291517,-23.703737,21.05519,-20.69035,16.557455,6.2776737
38.89999,39.992077,29.562086,20.79867,-9.083487,20.262138,36.534042,-38.129795,3.033176,-22.560135,4.6301055,-2.6842327,6.0614867,4.0769777
36.808563,4.1748886,27.698566,-14.414377,-4.951945,-2.366922,-17.701757,-9.616779,7.8810463,6.415021,10.914827,-11.854567,-14.73348,8.929431
-29.37106,-19.757477,-36.62978,-34.19113,-20.529337,-38.437656,-20.367153,12.398106,-35.111435,-5.0610657,33.048702,23.302786,-15.565,33.98444
-13.628281,-34.19876,39.524475,29.601803,-2.7253773,13.310122,13.698246,-24.441422,-23.996109,-2.4335437,32.92585,-39.200497,22.60045,-35.397858
-1.7422308,11.029827,14.940742,-35.32166,-6.5117106,6.7069807,-34.71636,-29.192436,13.091919,1.7310557,-27.053707,2.8191469,33.01539,-38.752995
11.410702,-34.107964,-39.484043,-27.947641,-6.1674695,24.18752,-17.45716,10.053857,-7.107469,-21.253456,1.1397692,23.79716,26.59939,27.721563
-12.915375,23.476484,-23.025724,19.074009,35.870754,-38.900494,-4.7708855,11.821679,16.142061,-25.91298,37.774662,9.22123,-26.852753,-38.3582
22.661137,-33.62362,-28.715927,5.986402,8.28044,14.95097,-8.518879,21.911894,37.94869,-18.312405,16.242289,34.277493,14.902941,14.48876
-22.098194,2.810416,5.0018277,16.010365,39.745716,-37.308495,-34.781387,-33.763996,19.438332,-29.091696,9.79615,-14.02649,-3.4144034,-22.746946
29.288525,6.892026,35.56506,5.9677,-30.087358,-26.330366,39.12592,18.045216,-36.0577,16.30248,-7.0261564,-15.423329,-27.675137,27.192316
-34.89269,-16.813164,-15.489368,-27.127577,0.65479064,-39.06379,-15.921959,34.690357,-15.157635,-11.163249,-2.1467962,4.93547,24.696692,-24.774302
29.73971,20.603949,17.812027,-33.055634,-38.268745,7.521016,29.050716,6.755317,-22.941212,-32.758408,15.967716,17.741623,-26.197464,-37.744774
-7.337319,6.617496,16.480192,24.7956,8.842994,-31.12955,14.606534,38.73413,32.446766,29.733513,-15.826387,20.063055,28.088276,14.266096
-19.95506,36.306717,-3.934447,-29.615555,-31.217768,11.801519,-4.983228,-32.44129,19.229166,23.946012,18.03325,-23.81913,15.182036,-39.142178
-15.591029,-8.094277,26.819756,-8.76845,-39.098446,-11.812287,-0.08607213,35.920383,35.282745,-25.530077,-25.188276,-26.929483,23.113754,-39.518238
-29.825825,3.0367706,-20.195034,-32.611485,-11.209759,-18.06339,0.8883445,38.338688,-30.05563,-10.181864,34.5588,30.149843,-8.458317,15.916261
-32.97144,17.003284,37.828617,2.9990523,-0.12078184,-25.014511,10.703056,7.2349825,12.154645,-37.913338,3.8978791,7.5947876,-23.397589,-23.333372
-17.902546,16.937727,8.501286,27.66101,-16.347315,32.965446,19.496492,-8.399066,-32.379036,-19.441307,36.54146,-15.17093,-13.6079235,-24.832886
24.548048,-17.948462,-13.57934,-6.8521514,-5.301738,-7.0927367,0.29949564,25.16103,25.542803,23.865051,-31.910013,23.974304,-30.379858,-30.022099
35.82902,25.551828,4.192837,29.997616,39.14917,8.851365,9.031875,20.354162,-21.428885,-26.63001,20.76646,-12.407617,-29.194372,-14.809782
-11.309051,37.218212,15.836777,2.4685054,37.50985,32.25118,0.9600685,32.454372,-7.6556273,-21.566347,-21.385746,12.985242,0.085625656,12.716067
14.886077,-38.21417,-35.676834,2.6142182,-24.717161,10.602701,4.174859,6.860829,-15.80357,11.187481,26.359411,39.8457,27.07555,4.5999007
-24.525633,14.51567,35.012302,-23.050676,-19.52035,-28.079317,18.93773,-7.4750795,-34.98435,29.995998,4.6137524,-13.512457,-12.481362,-16.779902
-3.5615861,-13.036665,3.8357043,21.88138,13.9569025,-16.443449,2.299281,27.210093,-34.543503,-33.736217,4.4936056,11.12921,-23.086958,19.61761
11.70107,33.86314,-26.483664,20.109941,-33.30855,5.223393,4.1516113,-8.929196,27.565691,-39.65035,1.6143521,-22.627716,19.479889,-36.554607
26.524376,27.047379,26.62928,-27.794518,10.432522,-38.850613,27.837008,17.838015,2.4922984,18.447315,-32.45407,2.2924666,-16.69788,37.80956
28.569435,18.662056,34.69981,-12.252536,32.070393,-13.980942,18.623737,18.913353,-38.53201,-11.115224,-38.445385,39.76736,-30.224258,3.4248717
23.2445,-23.898912,-1.1957866,8.594301,-27.18362,22.284437,-16.053083,-23.118155,4.6631,-7.1749096,33.622875,30.405016,-1.331947,-11.258898
-13.958562,-18.59491,3.5638282,24.398289,-15.139471,-24.792473,-1.9612955,-34.477245,16.10232,1.4686613,-0.29001537,-15.96437,32.373875,-32.761097
29.58592,-9.863584,30.44988,18.300917,-31.666342,26.522903,14.574146,-37.415848,-29.303785,10.8502445,13.00804,19.732115,17.619633,12.761597
21.299112,6.0068564,-19.136688,32.990128,-38.542877,-10.675062,18.309624,-5.8275166,-38.01325,-34.721527,11.890989,37.189167,4.149091,0.54062545
-14.533983,-19.464746,-38.3212,-18.16361,-4.0711646,-24.164017,-33.01216,17.41823,31.569622,34.941765,9.4398985,-35.778034,19.26901,-31.192375
13.579849,22.349266,18.069178,36.150703,19.051702,15.456782,-19.060547,33.981495,-25.63649,32.391727,-14.986997,-29.586912,26.134642,-39.800365
26.567066,-19.015053,30.777702,15.318335,13.294666,-10.774435,-35.24776,26.405848,-26.327696,-10.219309,8.028375,-1.4197009,-24.10715,-28.750692
-30.140299,29.04063,-37.475235,38.16114,-24.117704,-31.174215,6.1577325,-33.601124,8.196261,28.05013,-36.16816,23.989489,-8.441805,-27.24075
-25.912281,33.501163,-31.15154,29.342623,3.5395696,-36.875507,-2.8419085,25.395962,18.096224,-0.8974066,28.803991,-30.37082,32.795284,27.715296
16.662146,25.431019,3.5052404,14.012995,4.8478456,-11.565718,5.508864,-19.402773,-4.7776666,-17.537968,-30.168978,-14.251052,28.158978,-9.513538
19.840292,-25.98417,-6.0464673,-30.811514,-28.910315,9.394911,8.598545,-22.930248,-2.0461445,29.064493,-26.063879,-38.463158,12.159612,-35.720142
38.395218,8.769623,-2.3682919,-5.600597,5.8456526,-32.750046,34.401524,10.051366,-25.281721,5.0064845,-29.33948,-38.595783,10.441359,11.878667
6.6957264,-25.321344,8.274388,-35.479126,8.739068,4.3213615,12.420386,31.638048,28.028648,38.452335,38.09928,21.785576,36.51357,29.382711
18.206596,-33.96926,-36.076008,27.007965,-0.8275314,25.168535,-14.966538,-8.188011,16.014938,33.22614,-32.97908,28.918251,23.441017,-14.756858
-11.582671,-36.28308,-38.74075,-1.8395098,-32.356827,-24.479855,27.741377,5.6822715,10.690595,-25.001654,26.292944,29.438381,1.8662075,33.004623
27.58629,18.505934,18.726072,-31.568521,-18.333117,-34.65222,-39.305504,-27.335238,30.438974,-20.810076,37.612316,7.78328,-21.019321,-0.22953573
-22.472414,38.717884,27.781199,-37.900898,35.822083,17.68521,-33.4095,13.65102,11.754136,-22.4969,20.675735,-33.034824,-0.8443855,-39.206142
37.499,20.12509,-27.291834,-12.666077,-27.15501,21.329397,-35.288296,27.232533,35.375706,14.130236,-22.962765,-11.192792,-1.82081,8.369982
13.493047,4.3371773,-11.894886,31.273382,-33.488636,-2.6995156,22.045187,-35.130188,16.426817,25.57693,12.866504,-38.96505,-25.589037,-12.630954
-21.304796,37.012173,12.127513,-16.242323,34.3758,19.247536,-17.231422,-9.689474,-24.04569,37.68592,1.3837197,31.684534,-12.280018,28.867329
-35.689053,38.567226,32.96275,-10.943765,21.977774,20.180634,32.100384,-15.419601,-2.7583995,29.199968,22.286356,-8.522662,27.658018,-36.243675
22.563704,-23.45873,-17.110327,-0.5428125,-4.0212398,1.6456085,3.5820477,-13.477785,-25.981798,21.478498,-8.001908,0.467269,11.575737,32.771034
16.604227,-36.363262,27.08483,39.1484,-2.2011979,37.567226,3.7862995,-3.2307203,-13.487618,12.60439,-21.614367,-31.605263,-37.821033,-16.60959
-8.338333,4.166136,-16.580013,38.724766,-16.660387,-4.721969,-31.737907,-19.14988,-36.13343,4.7606907,20.085175,-24.343214,-10.567125,-38.6707
27.161764,22.397081,-34.93968,-10.810592,36.422928,-8.6378355,2.0966942,-11.580571,7.690511,38.25255,39.8002,21.977198,-7.6551123,-0.44542393
-11.4614935,38.84597,16.620825,-4.0854845,-39.030777,1.6386732,38.714256,1.8448727,-25.405865,-38.232502,-11.623699,33.458244,39.724327,35.629436
18.3536,4.651418,7.254892,3.1193607,16.563944,-6.490142,13.536321,-30.27103,-18.744375,26.880243,32.299915,3.120659,-37.46915,34.157887
16.16514,-6.877766,7.8703156,-5.6180134,-2.772862,30.94479,-27.11326,-31.706469,-39.7817,-14.87997,-28.206898,-22.401161,-39.10088,-21.824368
-13.383074,-37.4746,8.63233,5.504028,-32.237137,7.6007824,39.892315,35.557518,-39.78632,23.630264,-11.711578,-34.90789,-16.321342,-14.261079
1.8595392,12.886702,19.92445,-20.327757,-14.258354,-15.329463,-10.9810505,39.972504,22.235464,37.999237,15.448885,-7.498344,-8.820465,-0.9135084
-6.6504173,26.2661,-2.799839,-16.350851,21.988821,28.353632,-6.3656836,13.4246855,-35.29564,2.3571882,-36.40151,-37.664734,9.033988,-15.73317
19.402973,31.686605,-28.848705,17.961826,1.1615999,-31.03046,12.127409,8.757344,1.2513494,34.117695,1.6863757,39.24121,0.7383051,-30.731836
-2.3623,-25.413698,7.770679,15.450574,-2.5251777,-32.18376,-2.5086882,-33.48366,14.570076,23.229458,36.990425,-28.09583,2.5936267,5.4029894
33.798122,10.182131,-28.359228,-5.091894,12.381002,16.022755,29.04592,-25.559431,36.12337,-35.26885,38.70097,28.621367,12.821822,18.79964
-34.18464,-36.68161,-31.858736,-33.011215,3.7904987,-22.76448,28.81645,-4.3401103,15.640838,12.229848,-14.4117565,-20.546595,-12.6034975,23.73267
6.902148,-19.716908,25.427715,-35.619247,15.93467,-4.8719354,18.503231,34.196903,20.002728,-4.6427717,-27.921946,24.508078,-3.1435578,-33.975014
17.524431,-16.651842,-36.088943,32.22008,-1.3519126,-17.523115,17.310925,30.87219,-39.975433,15.028174,21.360935,-23.205807,-0.8300935,-32.85713
19.73999,27.796482,-31.345068,25.31682,21.725615,-12.246934,15.223163,-39.99615,34.54381,4.0306587,9.62711,13.172753,4.9095216,28.541111
8.776147,32.6208,6.5865297,-26.310205,33.085003,14.5302,15.939119,38.83854,-33.984276,-5.7125916,-20.872368,10.434117,24.544935,37.304855
-3.6323113,22.897459,33.36413,14.666035,-20.581396,8.628332,37.596165,39.004307,11.388786,30.95902,-23.972052,-20.313711,36.23101,-29.18117
-24.711485,-6.356112,7.166743,8.305378,-16.64192,33.649113,33.207993,-8.634556,-5.2566586,16.19977,13.039672,-9.416239,-6.86046,-12.156884
-21.169199,-3.348931,14.914731,19.357336,22.309893,-10.021439,21.17088,-39.478695,-1.836005,23.512352,10.403578,-2.07495,11.571361,32.55568
5.310544,23.982895,38.45942,16.445456,5.866061,-37.001125,-10.041768,5.235419,23.776525,-4.951617,36.80466,-18.2565,19.565376,-6.4774866
-1.1209204,24.200163,-16.302778,-32.255035,1.6204468,2.3035688,23.773422,37.465538,-35.575947,7.335158,14.502282,38.86411,35.40722,16.996061
1.7431529,-27.078087,-9.265876,6.809786,18.016031,10.8319645,17.129824,-5.6677995,18.210184,-28.5007,-26.993095,-26.973429,31.269197,-33.917274
24.12067,-21.314327,-2.5256047,33.276527,6.8749785,-23.190584,-17.272795,33.63573,-5.828486,6.9588385,-3.2054243,-9.724953,-22.13767,14.89532
17.459362,-18.009193,23.120867,28.362816,33.654007,-27.103006,-15.686106,28.828268,-24.116783,-39.722523,29.666185,-13.884045,-6.840198,-4.2932777
27.861969,-12.968629,31.382391,9.355131,2.1829379,-13.950839,-20.503065,9.924675,-4.248467,32.84128,-0.6689027,0.9435933,-6.6621375,23.141039
-6.012864,-18.45264,28.96247,7.746258,7.3208175,8.865777,17.50718,-14.954561,-37.29245,24.847452,-29.687595,17.745579,-33.414776,-9.975372
-34.957916,1.7770944,12.250862,-26.285349,-10.269791,34.41916,-4.6088705,24.203485,34.174778,37.947666,31.86576,-14.6075735,37.005833,24.99162
26.974047,-38.78616,36.339108,22.247217,21.437399,-33.47802,-21.394516,36.980934,0.054165985,-8.171358,27.195265,-33.012768,-6.6446385,-9.943938
-12.011889,-15.384621,-23.194004,-26.167135,11.23249,33.551586,0.7081316,-16.162035,-27.267183,26.411469,37.719364,-12.067568,-16.723967,8.119436
22.026318,-3.5677757,10.405852,17.323925,36.84738,-26.797014,39.7906,-8.627467,17.856012,5.7931504,-1.0665107,15.846029,-8.339692,-29.911201
-0.88852936,1.7532697,-23.847828,34.84955,-21.801949,-7.2617927,-27.605625,2.8637316,-15.388991,-0.8581984,-22.030647,-35.69799,22.338133,11.286902
-12.740851,-36.200462,29.246004,-26.416399,34.459377,-1.7123697,-12.769063,19.340757,30.147152,-10.342915,-7.4125,-5.3473425,33.785847,15.405119
-20.18831,-25.200024,-21.570587,-18.914888,-21.585321,12.680516,-30.725319,-9.011321,10.004286,-16.731201,-34.77805,-33.454086,-29.922657,26.867441
12.629081,-34.838207,-8.71449,-17.713186,6.243209,1.824476,-1.5100781,-14.83901,-28.976019,19.39011,30.388542,35.532074,-35.310482,19.192698
18.120277,35.76877,-19.766832,19.374323,-35.629898,10.499658,-11.932174,21.512754,29.064342,-10.814317,2.0468874,-30.607676,-6.647443,-11.135968
-25.350122,31.55829,-28.152973,10.859149,31.211412,32.957485,23.459175,-25.908709,25.394512,-17.874815,33.791843,16.726934,22.821405,-33.197403
